Sample_name,Day,Location,Source,Inoculum_density,Plate_position
HS3_IS_0001,0,Ino,soil,Ino,Ino
HS3_IS_0002,0,Ino,soil,Ino,Ino
HS3_IS_0003,0,Ino,soil,Ino,Ino
HS3_IS_0004,0,Ino,soil,Ino,Ino
HS3_IW_0001,0,Ino,water,Ino,Ino
HS3_IW_0002,0,Ino,water,Ino,Ino
HS3_IW_0003,0,Ino,water,Ino,Ino
HS3_IW_0004,0,Ino,water,Ino,Ino
Ino_soil_5000_1,0,Ino,soil,Ino,Ino
Ino_soil_5000_2,0,Ino,soil,Ino,Ino
Ino_soil_5000_3,0,Ino,soil,Ino,Ino
Ino_soil_5000_4,0,Ino,soil,Ino,Ino
